history of Italy and history of Mexico are facets of Italy and Mexico.	history of Mexico is a facet of Italy.	contradiction
history of Italy and history of Mexico are facets of Italy and Mexico.	history of Italy is a facet of Italy and Mexico.	contradiction
history of Italy and history of Mexico are facets of Italy and Mexico.	history of Mexico is a facet of Italy and Mexico.	contradiction
history of Italy and history of Mexico are facets of Italy and Mexico.	history of Italy and history of Mexico are facets of Italy.	contradiction
history of Italy and history of Mexico are facets of Italy and Mexico.	history of Italy and history of Mexico are facets of Mexico.	contradiction
Skalbjerg and Egtved are located in Assens Municipality and Vejle Municipality.	Skalbjerg is located in Assens Municipality.	entailment
Skalbjerg and Egtved are located in Assens Municipality and Vejle Municipality.	Egtved is located in Vejle Municipality.	entailment
Skalbjerg and Egtved are located in Assens Municipality and Vejle Municipality.	Skalbjerg is located in Vejle Municipality.	contradiction
Skalbjerg and Egtved are located in Assens Municipality and Vejle Municipality.	Egtved is located in Assens Municipality.	contradiction
Skalbjerg and Egtved are located in Assens Municipality and Vejle Municipality.	Skalbjerg is located in Assens Municipality and Vejle Municipality.	contradiction
Skalbjerg and Egtved are located in Assens Municipality and Vejle Municipality.	Egtved is located in Assens Municipality and Vejle Municipality.	contradiction
Skalbjerg and Egtved are located in Assens Municipality and Vejle Municipality.	Skalbjerg and Egtved are located in Assens Municipality.	contradiction
Skalbjerg and Egtved are located in Assens Municipality and Vejle Municipality.	Skalbjerg and Egtved are located in Vejle Municipality.	contradiction
Playmen and rock band are in the genres of pop music and rock music.	Playmen is in the genre of pop music.	entailment
Playmen and rock band are in the genres of pop music and rock music.	rock band is in the genre of rock music.	entailment
Playmen and rock band are in the genres of pop music and rock music.	Playmen is in the genre of rock music.	contradiction
Playmen and rock band are in the genres of pop music and rock music.	rock band is in the genre of pop music.	contradiction
Playmen and rock band are in the genres of pop music and rock music.	Playmen is in the genres of pop music and rock music.	contradiction
Playmen and rock band are in the genres of pop music and rock music.	rock band is in the genres of pop music and rock music.	contradiction
Playmen and rock band are in the genres of pop music and rock music.	Playmen and rock band are in the genre of pop music.	contradiction
Playmen and rock band are in the genres of pop music and rock music.	Playmen and rock band are in the genre of rock music.	contradiction
WarnerMedia and Gibson are located in Delaware and Tennessee.	WarnerMedia is located in Delaware.	entailment
WarnerMedia and Gibson are located in Delaware and Tennessee.	Gibson is located in Tennessee.	entailment
WarnerMedia and Gibson are located in Delaware and Tennessee.	WarnerMedia is located in Tennessee.	contradiction
WarnerMedia and Gibson are located in Delaware and Tennessee.	Gibson is located in Delaware.	contradiction
WarnerMedia and Gibson are located in Delaware and Tennessee.	WarnerMedia is located in Delaware and Tennessee.	contradiction
WarnerMedia and Gibson are located in Delaware and Tennessee.	Gibson is located in Delaware and Tennessee.	contradiction
WarnerMedia and Gibson are located in Delaware and Tennessee.	WarnerMedia and Gibson are located in Delaware.	contradiction
WarnerMedia and Gibson are located in Delaware and Tennessee.	WarnerMedia and Gibson are located in Tennessee.	contradiction
495181 Rogerwaters and 115 Thyra are named after Roger Waters and Thyra.	495181 Rogerwaters is named after Roger Waters.	entailment
495181 Rogerwaters and 115 Thyra are named after Roger Waters and Thyra.	115 Thyra is named after Thyra.	entailment
495181 Rogerwaters and 115 Thyra are named after Roger Waters and Thyra.	495181 Rogerwaters is named after Thyra.	contradiction
495181 Rogerwaters and 115 Thyra are named after Roger Waters and Thyra.	115 Thyra is named after Roger Waters.	contradiction
495181 Rogerwaters and 115 Thyra are named after Roger Waters and Thyra.	495181 Rogerwaters is named after Roger Waters and Thyra.	contradiction
495181 Rogerwaters and 115 Thyra are named after Roger Waters and Thyra.	115 Thyra is named after Roger Waters and Thyra.	contradiction
495181 Rogerwaters and 115 Thyra are named after Roger Waters and Thyra.	495181 Rogerwaters and 115 Thyra are named after Roger Waters.	contradiction
495181 Rogerwaters and 115 Thyra are named after Roger Waters and Thyra.	495181 Rogerwaters and 115 Thyra are named after Thyra.	contradiction
Delaware County and Erie County are located in Delaware and Sandusky.	Delaware County is located in Delaware.	entailment
Delaware County and Erie County are located in Delaware and Sandusky.	Erie County is located in Sandusky.	entailment
Delaware County and Erie County are located in Delaware and Sandusky.	Delaware County is located in Sandusky.	contradiction
Delaware County and Erie County are located in Delaware and Sandusky.	Erie County is located in Delaware.	contradiction
Delaware County and Erie County are located in Delaware and Sandusky.	Delaware County is located in Delaware and Sandusky.	contradiction
Delaware County and Erie County are located in Delaware and Sandusky.	Erie County is located in Delaware and Sandusky.	contradiction
Delaware County and Erie County are located in Delaware and Sandusky.	Delaware County and Erie County are located in Delaware.	contradiction
Delaware County and Erie County are located in Delaware and Sandusky.	Delaware County and Erie County are located in Sandusky.	contradiction
Jill Masterson and Ross Geller are siblings of Tilly Masterson and Monica Geller.	Jill Masterson is a sibling of Tilly Masterson.	entailment
Jill Masterson and Ross Geller are siblings of Tilly Masterson and Monica Geller.	Ross Geller is a sibling of Monica Geller.	entailment
Jill Masterson and Ross Geller are siblings of Tilly Masterson and Monica Geller.	Jill Masterson is a sibling of Monica Geller.	contradiction
Jill Masterson and Ross Geller are siblings of Tilly Masterson and Monica Geller.	Ross Geller is a sibling of Tilly Masterson.	contradiction
Jill Masterson and Ross Geller are siblings of Tilly Masterson and Monica Geller.	Jill Masterson is a sibling of Tilly Masterson and Monica Geller.	contradiction
Jill Masterson and Ross Geller are siblings of Tilly Masterson and Monica Geller.	Ross Geller is a sibling of Tilly Masterson and Monica Geller.	contradiction
Jill Masterson and Ross Geller are siblings of Tilly Masterson and Monica Geller.	Jill Masterson and Ross Geller are siblings of Tilly Masterson.	contradiction
Jill Masterson and Ross Geller are siblings of Tilly Masterson and Monica Geller.	Jill Masterson and Ross Geller are siblings of Monica Geller.	contradiction
flag of the Democratic Republic of the Congo and flag of Pakistan belong to Democratic Republic of the Congo and Pakistan.	flag of the Democratic Republic of the Congo belongs to Democratic Republic of the Congo.	entailment
flag of the Democratic Republic of the Congo and flag of Pakistan belong to Democratic Republic of the Congo and Pakistan.	flag of Pakistan belongs to Pakistan.	entailment
flag of the Democratic Republic of the Congo and flag of Pakistan belong to Democratic Republic of the Congo and Pakistan.	flag of the Democratic Republic of the Congo belongs to Pakistan.	contradiction
flag of the Democratic Republic of the Congo and flag of Pakistan belong to Democratic Republic of the Congo and Pakistan.	flag of Pakistan belongs to Democratic Republic of the Congo.	contradiction
flag of the Democratic Republic of the Congo and flag of Pakistan belong to Democratic Republic of the Congo and Pakistan.	flag of the Democratic Republic of the Congo belongs to Democratic Republic of the Congo and Pakistan.	contradiction
flag of the Democratic Republic of the Congo and flag of Pakistan belong to Democratic Republic of the Congo and Pakistan.	flag of Pakistan belongs to Democratic Republic of the Congo and Pakistan.	contradiction
flag of the Democratic Republic of the Congo and flag of Pakistan belong to Democratic Republic of the Congo and Pakistan.	flag of the Democratic Republic of the Congo and flag of Pakistan belong to Democratic Republic of the Congo.	contradiction
flag of the Democratic Republic of the Congo and flag of Pakistan belong to Democratic Republic of the Congo and Pakistan.	flag of the Democratic Republic of the Congo and flag of Pakistan belong to Pakistan.	contradiction
Teka 1980 and Merlin Plage-Shimano-Flandria 1974 are seasons of Teka and Merlin Plage-Shimano-Flandria.	Teka 1980 is a season of Teka.	entailment
Teka 1980 and Merlin Plage-Shimano-Flandria 1974 are seasons of Teka and Merlin Plage-Shimano-Flandria.	Merlin Plage-Shimano-Flandria 1974 is a season of Merlin Plage-Shimano-Flandria.	entailment
Teka 1980 and Merlin Plage-Shimano-Flandria 1974 are seasons of Teka and Merlin Plage-Shimano-Flandria.	Teka 1980 is a season of Merlin Plage-Shimano-Flandria.	contradiction
Teka 1980 and Merlin Plage-Shimano-Flandria 1974 are seasons of Teka and Merlin Plage-Shimano-Flandria.	Merlin Plage-Shimano-Flandria 1974 is a season of Teka.	contradiction
Teka 1980 and Merlin Plage-Shimano-Flandria 1974 are seasons of Teka and Merlin Plage-Shimano-Flandria.	Teka 1980 is a season of Teka and Merlin Plage-Shimano-Flandria.	contradiction
Teka 1980 and Merlin Plage-Shimano-Flandria 1974 are seasons of Teka and Merlin Plage-Shimano-Flandria.	Merlin Plage-Shimano-Flandria 1974 is a season of Teka and Merlin Plage-Shimano-Flandria.	contradiction
Teka 1980 and Merlin Plage-Shimano-Flandria 1974 are seasons of Teka and Merlin Plage-Shimano-Flandria.	Teka 1980 and Merlin Plage-Shimano-Flandria 1974 are seasons of Teka.	contradiction
Teka 1980 and Merlin Plage-Shimano-Flandria 1974 are seasons of Teka and Merlin Plage-Shimano-Flandria.	Teka 1980 and Merlin Plage-Shimano-Flandria 1974 are seasons of Merlin Plage-Shimano-Flandria.	contradiction
Bones and Two and a Half Men consist of list of Bones episodes and list of Two and a Half Men episodes.	Bones consists of list of Bones episodes.	entailment
Bones and Two and a Half Men consist of list of Bones episodes and list of Two and a Half Men episodes.	Two and a Half Men consists of list of Two and a Half Men episodes.	entailment
Bones and Two and a Half Men consist of list of Bones episodes and list of Two and a Half Men episodes.	Bones consists of list of Two and a Half Men episodes.	contradiction
Bones and Two and a Half Men consist of list of Bones episodes and list of Two and a Half Men episodes.	Two and a Half Men consists of list of Bones episodes.	contradiction
Bones and Two and a Half Men consist of list of Bones episodes and list of Two and a Half Men episodes.	Bones consists of list of Bones episodes and list of Two and a Half Men episodes.	contradiction
Bones and Two and a Half Men consist of list of Bones episodes and list of Two and a Half Men episodes.	Two and a Half Men consists of list of Bones episodes and list of Two and a Half Men episodes.	contradiction
Bones and Two and a Half Men consist of list of Bones episodes and list of Two and a Half Men episodes.	Bones and Two and a Half Men consist of list of Bones episodes.	contradiction
Bones and Two and a Half Men consist of list of Bones episodes and list of Two and a Half Men episodes.	Bones and Two and a Half Men consist of list of Two and a Half Men episodes.	contradiction
Dominica and Tonga own flag of Dominica and flag of Tonga.	Dominica owns flag of Dominica.	entailment
Dominica and Tonga own flag of Dominica and flag of Tonga.	Tonga owns flag of Tonga.	entailment
Dominica and Tonga own flag of Dominica and flag of Tonga.	Dominica owns flag of Tonga.	contradiction
Dominica and Tonga own flag of Dominica and flag of Tonga.	Tonga owns flag of Dominica.	contradiction
Dominica and Tonga own flag of Dominica and flag of Tonga.	Dominica owns flag of Dominica and flag of Tonga.	contradiction
Dominica and Tonga own flag of Dominica and flag of Tonga.	Tonga owns flag of Dominica and flag of Tonga.	contradiction
Dominica and Tonga own flag of Dominica and flag of Tonga.	Dominica and Tonga own flag of Dominica.	contradiction
Dominica and Tonga own flag of Dominica and flag of Tonga.	Dominica and Tonga own flag of Tonga.	contradiction
flag of Latvia and flag of Israel belong to Latvia and Israel.	flag of Latvia belongs to Latvia.	entailment
flag of Latvia and flag of Israel belong to Latvia and Israel.	flag of Israel belongs to Israel.	entailment
flag of Latvia and flag of Israel belong to Latvia and Israel.	flag of Latvia belongs to Israel.	contradiction
flag of Latvia and flag of Israel belong to Latvia and Israel.	flag of Israel belongs to Latvia.	contradiction
flag of Latvia and flag of Israel belong to Latvia and Israel.	flag of Latvia belongs to Latvia and Israel.	contradiction
flag of Latvia and flag of Israel belong to Latvia and Israel.	flag of Israel belongs to Latvia and Israel.	contradiction
flag of Latvia and flag of Israel belong to Latvia and Israel.	flag of Latvia and flag of Israel belong to Latvia.	contradiction
flag of Latvia and flag of Israel belong to Latvia and Israel.	flag of Latvia and flag of Israel belong to Israel.	contradiction
Kassandra and Priam were killed by Clytemnestra and Neoptolemus.	Kassandra was killed by Clytemnestra.	entailment
Kassandra and Priam were killed by Clytemnestra and Neoptolemus.	Priam was killed by Neoptolemus.	entailment
Kassandra and Priam were killed by Clytemnestra and Neoptolemus.	Kassandra was killed by Neoptolemus.	contradiction
Kassandra and Priam were killed by Clytemnestra and Neoptolemus.	Priam was killed by Clytemnestra.	contradiction
Kassandra and Priam were killed by Clytemnestra and Neoptolemus.	Kassandra was killed by Clytemnestra and Neoptolemus.	contradiction
Kassandra and Priam were killed by Clytemnestra and Neoptolemus.	Priam was killed by Clytemnestra and Neoptolemus.	contradiction
Kassandra and Priam were killed by Clytemnestra and Neoptolemus.	Kassandra and Priam were killed by Clytemnestra.	contradiction
Kassandra and Priam were killed by Clytemnestra and Neoptolemus.	Kassandra and Priam were killed by Neoptolemus.	contradiction
India and Ecuador own flag of India and flag of Ecuador.	India owns flag of India.	entailment
India and Ecuador own flag of India and flag of Ecuador.	Ecuador owns flag of Ecuador.	entailment
India and Ecuador own flag of India and flag of Ecuador.	India owns flag of Ecuador.	contradiction
India and Ecuador own flag of India and flag of Ecuador.	Ecuador owns flag of India.	contradiction
India and Ecuador own flag of India and flag of Ecuador.	India owns flag of India and flag of Ecuador.	contradiction
India and Ecuador own flag of India and flag of Ecuador.	Ecuador owns flag of India and flag of Ecuador.	contradiction
India and Ecuador own flag of India and flag of Ecuador.	India and Ecuador own flag of India.	contradiction
India and Ecuador own flag of India and flag of Ecuador.	India and Ecuador own flag of Ecuador.	contradiction
Norway and United States of America are related to geography of Norway and geography of the United States.	Norway is related to geography of Norway.	entailment
Norway and United States of America are related to geography of Norway and geography of the United States.	United States of America is related to geography of the United States.	entailment
Norway and United States of America are related to geography of Norway and geography of the United States.	Norway is related to geography of the United States.	contradiction
Norway and United States of America are related to geography of Norway and geography of the United States.	United States of America is related to geography of Norway.	contradiction
Norway and United States of America are related to geography of Norway and geography of the United States.	Norway is related to geography of Norway and geography of the United States.	contradiction
Norway and United States of America are related to geography of Norway and geography of the United States.	United States of America is related to geography of Norway and geography of the United States.	contradiction
Norway and United States of America are related to geography of Norway and geography of the United States.	Norway and United States of America are related to geography of Norway.	contradiction
Norway and United States of America are related to geography of Norway and geography of the United States.	Norway and United States of America are related to geography of the United States.	contradiction
Goethe Prize and Hans Christian Andersen Award are named after Johann Wolfgang von Goethe and Hans Christian Andersen.	Goethe Prize is named after Johann Wolfgang von Goethe.	entailment
Goethe Prize and Hans Christian Andersen Award are named after Johann Wolfgang von Goethe and Hans Christian Andersen.	Hans Christian Andersen Award is named after Hans Christian Andersen.	entailment
Goethe Prize and Hans Christian Andersen Award are named after Johann Wolfgang von Goethe and Hans Christian Andersen.	Goethe Prize is named after Hans Christian Andersen.	contradiction
Goethe Prize and Hans Christian Andersen Award are named after Johann Wolfgang von Goethe and Hans Christian Andersen.	Hans Christian Andersen Award is named after Johann Wolfgang von Goethe.	contradiction
Goethe Prize and Hans Christian Andersen Award are named after Johann Wolfgang von Goethe and Hans Christian Andersen.	Goethe Prize is named after Johann Wolfgang von Goethe and Hans Christian Andersen.	contradiction
Goethe Prize and Hans Christian Andersen Award are named after Johann Wolfgang von Goethe and Hans Christian Andersen.	Hans Christian Andersen Award is named after Johann Wolfgang von Goethe and Hans Christian Andersen.	contradiction
Goethe Prize and Hans Christian Andersen Award are named after Johann Wolfgang von Goethe and Hans Christian Andersen.	Goethe Prize and Hans Christian Andersen Award are named after Johann Wolfgang von Goethe.	contradiction
Goethe Prize and Hans Christian Andersen Award are named after Johann Wolfgang von Goethe and Hans Christian Andersen.	Goethe Prize and Hans Christian Andersen Award are named after Hans Christian Andersen.	contradiction
forester and journalist are in the fields of forestry and journalism.	forester is in the field of forestry.	entailment
forester and journalist are in the fields of forestry and journalism.	journalist is in the field of journalism.	entailment
forester and journalist are in the fields of forestry and journalism.	forester is in the field of journalism.	contradiction
forester and journalist are in the fields of forestry and journalism.	journalist is in the field of forestry.	contradiction
forester and journalist are in the fields of forestry and journalism.	forester is in the fields of forestry and journalism.	contradiction
forester and journalist are in the fields of forestry and journalism.	journalist is in the fields of forestry and journalism.	contradiction
forester and journalist are in the fields of forestry and journalism.	forester and journalist are in the field of forestry.	contradiction
forester and journalist are in the fields of forestry and journalism.	forester and journalist are in the field of journalism.	contradiction
Everton F.C. and Bursaspor are located in Liverpool and Bursa.	Everton F.C. is located in Liverpool.	entailment
Everton F.C. and Bursaspor are located in Liverpool and Bursa.	Bursaspor is located in Bursa.	entailment
Everton F.C. and Bursaspor are located in Liverpool and Bursa.	Everton F.C. is located in Bursa.	contradiction
Everton F.C. and Bursaspor are located in Liverpool and Bursa.	Bursaspor is located in Liverpool.	contradiction
Everton F.C. and Bursaspor are located in Liverpool and Bursa.	Everton F.C. is located in Liverpool and Bursa.	contradiction
Everton F.C. and Bursaspor are located in Liverpool and Bursa.	Bursaspor is located in Liverpool and Bursa.	contradiction
Everton F.C. and Bursaspor are located in Liverpool and Bursa.	Everton F.C. and Bursaspor are located in Liverpool.	contradiction
Everton F.C. and Bursaspor are located in Liverpool and Bursa.	Everton F.C. and Bursaspor are located in Bursa.	contradiction
Mannheim and Oberhausen share borders with Ludwigshafen and Duisburg.	Mannheim shares border with Ludwigshafen.	entailment
Mannheim and Oberhausen share borders with Ludwigshafen and Duisburg.	Oberhausen shares border with Duisburg.	entailment
Mannheim and Oberhausen share borders with Ludwigshafen and Duisburg.	Mannheim shares border with Duisburg.	contradiction
Mannheim and Oberhausen share borders with Ludwigshafen and Duisburg.	Oberhausen shares border with Ludwigshafen.	contradiction
Mannheim and Oberhausen share borders with Ludwigshafen and Duisburg.	Mannheim shares border with Ludwigshafen and Duisburg.	contradiction
Mannheim and Oberhausen share borders with Ludwigshafen and Duisburg.	Oberhausen shares border with Ludwigshafen and Duisburg.	contradiction
Mannheim and Oberhausen share borders with Ludwigshafen and Duisburg.	Mannheim and Oberhausen share borders with Ludwigshafen.	contradiction
Mannheim and Oberhausen share borders with Ludwigshafen and Duisburg.	Mannheim and Oberhausen share borders with Duisburg.	contradiction
Münchener SC 1836 and Íþróttabandalag Akraness are located in Munich and Akranes.	Münchener SC 1836 is located in Munich.	entailment
Münchener SC 1836 and Íþróttabandalag Akraness are located in Munich and Akranes.	Íþróttabandalag Akraness is located in Akranes.	entailment
Münchener SC 1836 and Íþróttabandalag Akraness are located in Munich and Akranes.	Münchener SC 1836 is located in Akranes.	contradiction
Münchener SC 1836 and Íþróttabandalag Akraness are located in Munich and Akranes.	Íþróttabandalag Akraness is located in Munich.	contradiction
Münchener SC 1836 and Íþróttabandalag Akraness are located in Munich and Akranes.	Münchener SC 1836 is located in Munich and Akranes.	contradiction
Münchener SC 1836 and Íþróttabandalag Akraness are located in Munich and Akranes.	Íþróttabandalag Akraness is located in Munich and Akranes.	contradiction
Münchener SC 1836 and Íþróttabandalag Akraness are located in Munich and Akranes.	Münchener SC 1836 and Íþróttabandalag Akraness are located in Munich.	contradiction
Münchener SC 1836 and Íþróttabandalag Akraness are located in Munich and Akranes.	Münchener SC 1836 and Íþróttabandalag Akraness are located in Akranes.	contradiction
Črenšovci Municipality and Markovci Municipality share borders with Odranci and Ptuj.	Črenšovci Municipality shares border with Odranci.	entailment
Črenšovci Municipality and Markovci Municipality share borders with Odranci and Ptuj.	Markovci Municipality shares border with Ptuj.	entailment
Črenšovci Municipality and Markovci Municipality share borders with Odranci and Ptuj.	Črenšovci Municipality shares border with Ptuj.	contradiction
Črenšovci Municipality and Markovci Municipality share borders with Odranci and Ptuj.	Markovci Municipality shares border with Odranci.	contradiction
Črenšovci Municipality and Markovci Municipality share borders with Odranci and Ptuj.	Črenšovci Municipality shares border with Odranci and Ptuj.	contradiction
Črenšovci Municipality and Markovci Municipality share borders with Odranci and Ptuj.	Markovci Municipality shares border with Odranci and Ptuj.	contradiction
Črenšovci Municipality and Markovci Municipality share borders with Odranci and Ptuj.	Črenšovci Municipality and Markovci Municipality share borders with Odranci.	contradiction
Črenšovci Municipality and Markovci Municipality share borders with Odranci and Ptuj.	Črenšovci Municipality and Markovci Municipality share borders with Ptuj.	contradiction
Bic-Hutchinson 1967 and Wiel's-Gancia-Groene Leeuw 1966 are seasons of Bic and Groene Leeuw.	Bic-Hutchinson 1967 is a season of Bic.	entailment
Bic-Hutchinson 1967 and Wiel's-Gancia-Groene Leeuw 1966 are seasons of Bic and Groene Leeuw.	Wiel's-Gancia-Groene Leeuw 1966 is a season of Groene Leeuw.	entailment
Bic-Hutchinson 1967 and Wiel's-Gancia-Groene Leeuw 1966 are seasons of Bic and Groene Leeuw.	Bic-Hutchinson 1967 is a season of Groene Leeuw.	contradiction
Bic-Hutchinson 1967 and Wiel's-Gancia-Groene Leeuw 1966 are seasons of Bic and Groene Leeuw.	Wiel's-Gancia-Groene Leeuw 1966 is a season of Bic.	contradiction
Bic-Hutchinson 1967 and Wiel's-Gancia-Groene Leeuw 1966 are seasons of Bic and Groene Leeuw.	Bic-Hutchinson 1967 is a season of Bic and Groene Leeuw.	contradiction
Bic-Hutchinson 1967 and Wiel's-Gancia-Groene Leeuw 1966 are seasons of Bic and Groene Leeuw.	Wiel's-Gancia-Groene Leeuw 1966 is a season of Bic and Groene Leeuw.	contradiction
Bic-Hutchinson 1967 and Wiel's-Gancia-Groene Leeuw 1966 are seasons of Bic and Groene Leeuw.	Bic-Hutchinson 1967 and Wiel's-Gancia-Groene Leeuw 1966 are seasons of Bic.	contradiction
Bic-Hutchinson 1967 and Wiel's-Gancia-Groene Leeuw 1966 are seasons of Bic and Groene Leeuw.	Bic-Hutchinson 1967 and Wiel's-Gancia-Groene Leeuw 1966 are seasons of Groene Leeuw.	contradiction
Toronto Stock Exchange and B3 are located in Toronto and São Paulo.	Toronto Stock Exchange is located in Toronto.	entailment
Toronto Stock Exchange and B3 are located in Toronto and São Paulo.	B3 is located in São Paulo.	entailment
Toronto Stock Exchange and B3 are located in Toronto and São Paulo.	Toronto Stock Exchange is located in São Paulo.	contradiction
Toronto Stock Exchange and B3 are located in Toronto and São Paulo.	B3 is located in Toronto.	contradiction
Toronto Stock Exchange and B3 are located in Toronto and São Paulo.	Toronto Stock Exchange is located in Toronto and São Paulo.	contradiction
Toronto Stock Exchange and B3 are located in Toronto and São Paulo.	B3 is located in Toronto and São Paulo.	contradiction
Toronto Stock Exchange and B3 are located in Toronto and São Paulo.	Toronto Stock Exchange and B3 are located in Toronto.	contradiction
Toronto Stock Exchange and B3 are located in Toronto and São Paulo.	Toronto Stock Exchange and B3 are located in São Paulo.	contradiction
Lokossa and Cotonou are located in Mono Department and Littoral Department.	Lokossa is located in Mono Department.	entailment
Lokossa and Cotonou are located in Mono Department and Littoral Department.	Cotonou is located in Littoral Department.	entailment
Lokossa and Cotonou are located in Mono Department and Littoral Department.	Lokossa is located in Littoral Department.	contradiction
Lokossa and Cotonou are located in Mono Department and Littoral Department.	Cotonou is located in Mono Department.	contradiction
Lokossa and Cotonou are located in Mono Department and Littoral Department.	Lokossa is located in Mono Department and Littoral Department.	contradiction
Lokossa and Cotonou are located in Mono Department and Littoral Department.	Cotonou is located in Mono Department and Littoral Department.	contradiction
Lokossa and Cotonou are located in Mono Department and Littoral Department.	Lokossa and Cotonou are located in Mono Department.	contradiction
Lokossa and Cotonou are located in Mono Department and Littoral Department.	Lokossa and Cotonou are located in Littoral Department.	contradiction
National and Kapodistrian University of Athens and Vilnius University are named after Ioannis Kapodistrias and Stephen Báthory.	National and Kapodistrian University of Athens is named after Ioannis Kapodistrias.	entailment
National and Kapodistrian University of Athens and Vilnius University are named after Ioannis Kapodistrias and Stephen Báthory.	Vilnius University is named after Stephen Báthory.	entailment
National and Kapodistrian University of Athens and Vilnius University are named after Ioannis Kapodistrias and Stephen Báthory.	National and Kapodistrian University of Athens is named after Stephen Báthory.	contradiction
National and Kapodistrian University of Athens and Vilnius University are named after Ioannis Kapodistrias and Stephen Báthory.	Vilnius University is named after Ioannis Kapodistrias.	contradiction
National and Kapodistrian University of Athens and Vilnius University are named after Ioannis Kapodistrias and Stephen Báthory.	National and Kapodistrian University of Athens is named after Ioannis Kapodistrias and Stephen Báthory.	contradiction
National and Kapodistrian University of Athens and Vilnius University are named after Ioannis Kapodistrias and Stephen Báthory.	Vilnius University is named after Ioannis Kapodistrias and Stephen Báthory.	contradiction
National and Kapodistrian University of Athens and Vilnius University are named after Ioannis Kapodistrias and Stephen Báthory.	National and Kapodistrian University of Athens and Vilnius University are named after Ioannis Kapodistrias.	contradiction
National and Kapodistrian University of Athens and Vilnius University are named after Ioannis Kapodistrias and Stephen Báthory.	National and Kapodistrian University of Athens and Vilnius University are named after Stephen Báthory.	contradiction
New Zealand and Australia own flag of New Zealand and flag of Australia.	New Zealand owns flag of New Zealand.	entailment
New Zealand and Australia own flag of New Zealand and flag of Australia.	Australia owns flag of Australia.	entailment
New Zealand and Australia own flag of New Zealand and flag of Australia.	New Zealand owns flag of Australia.	contradiction
New Zealand and Australia own flag of New Zealand and flag of Australia.	Australia owns flag of New Zealand.	contradiction
New Zealand and Australia own flag of New Zealand and flag of Australia.	New Zealand owns flag of New Zealand and flag of Australia.	contradiction
New Zealand and Australia own flag of New Zealand and flag of Australia.	Australia owns flag of New Zealand and flag of Australia.	contradiction
New Zealand and Australia own flag of New Zealand and flag of Australia.	New Zealand and Australia own flag of New Zealand.	contradiction
New Zealand and Australia own flag of New Zealand and flag of Australia.	New Zealand and Australia own flag of Australia.	contradiction
Reanimation and Smells Like Children are produced by Mike Shinoda and Marilyn Manson.	Reanimation is produced by Mike Shinoda.	entailment
Reanimation and Smells Like Children are produced by Mike Shinoda and Marilyn Manson.	Smells Like Children is produced by Marilyn Manson.	entailment
Reanimation and Smells Like Children are produced by Mike Shinoda and Marilyn Manson.	Reanimation is produced by Marilyn Manson.	contradiction
Reanimation and Smells Like Children are produced by Mike Shinoda and Marilyn Manson.	Smells Like Children is produced by Mike Shinoda.	contradiction
Reanimation and Smells Like Children are produced by Mike Shinoda and Marilyn Manson.	Reanimation is produced by Mike Shinoda and Marilyn Manson.	contradiction
Reanimation and Smells Like Children are produced by Mike Shinoda and Marilyn Manson.	Smells Like Children is produced by Mike Shinoda and Marilyn Manson.	contradiction
Reanimation and Smells Like Children are produced by Mike Shinoda and Marilyn Manson.	Reanimation and Smells Like Children are produced by Mike Shinoda.	contradiction
Reanimation and Smells Like Children are produced by Mike Shinoda and Marilyn Manson.	Reanimation and Smells Like Children are produced by Marilyn Manson.	contradiction
flag of Swaziland and flag of Venezuela belong to Eswatini and Venezuela.	flag of Swaziland belongs to Eswatini.	entailment
flag of Swaziland and flag of Venezuela belong to Eswatini and Venezuela.	flag of Venezuela belongs to Venezuela.	entailment
flag of Swaziland and flag of Venezuela belong to Eswatini and Venezuela.	flag of Swaziland belongs to Venezuela.	contradiction
flag of Swaziland and flag of Venezuela belong to Eswatini and Venezuela.	flag of Venezuela belongs to Eswatini.	contradiction
flag of Swaziland and flag of Venezuela belong to Eswatini and Venezuela.	flag of Swaziland belongs to Eswatini and Venezuela.	contradiction
flag of Swaziland and flag of Venezuela belong to Eswatini and Venezuela.	flag of Venezuela belongs to Eswatini and Venezuela.	contradiction
flag of Swaziland and flag of Venezuela belong to Eswatini and Venezuela.	flag of Swaziland and flag of Venezuela belong to Eswatini.	contradiction
flag of Swaziland and flag of Venezuela belong to Eswatini and Venezuela.	flag of Swaziland and flag of Venezuela belong to Venezuela.	contradiction
Brazil and Russia have history of Brazil and history of Russia.	Brazil has history of Brazil.	entailment
Brazil and Russia have history of Brazil and history of Russia.	Russia has history of Russia.	entailment
Brazil and Russia have history of Brazil and history of Russia.	Brazil has history of Russia.	contradiction
Brazil and Russia have history of Brazil and history of Russia.	Russia has history of Brazil.	contradiction
Brazil and Russia have history of Brazil and history of Russia.	Brazil has history of Brazil and history of Russia.	contradiction
Brazil and Russia have history of Brazil and history of Russia.	Russia has history of Brazil and history of Russia.	contradiction
Brazil and Russia have history of Brazil and history of Russia.	Brazil and Russia have history of Brazil.	contradiction
Brazil and Russia have history of Brazil and history of Russia.	Brazil and Russia have history of Russia.	contradiction
economics and philology are practiced by economist and philologist.	economics is practiced by economist.	entailment
economics and philology are practiced by economist and philologist.	philology is practiced by philologist.	entailment
economics and philology are practiced by economist and philologist.	economics is practiced by philologist.	contradiction
economics and philology are practiced by economist and philologist.	philology is practiced by economist.	contradiction
